"","name","year","nominations","rating","duration","Action","Adventure","Biography","Comedy","Crime","Drama","Musical","Western","Family","Film-Noir","History","Mystery","Romance","Sport","War","director_name","actor_2_name","gross","actor_1_name","actor_3_name","plot_keywords","language","country","budget","Fantasy","Sci.Fi","Thriller","Documentary","Horror","Animation"
"4225","NEWLYWEDS",2011,0,6.4,95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Edward Burns","Caitlin FitzGerald",4584,"Kerry Bish?","Daniella Pineda","written and directed by cast member","English","USA",9000,0,0,0,0,0,0
"4226","ROYAL KILL",2009,0,3.2,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Babar Ahmed","Alexander Wraith",48468407.5268093,"Lalaine","Darren Kendrick","assassin|female assassin|kingdom|martial arts|mission","English","USA",350000,0,0,1,0,0,0
"4227","INSTRUCTIONS NOT INCLUDED",2013,0,7.6,115,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Eugenio Derbez","Jessica Lindsey",44456509,"Eugenio Derbez","Hugo Stiglitz","father daughter relationship","Spanish","Mexico",5e+06,0,0,0,0,0,0
"4228","FRUITVALE STATION",2013,0,7.5,85,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Ryan Coogler","Melonie Diaz",16097842,"Ahna O'Reilly","Ariana Neal","22 year old|b.a.r.t.|bay area|birthday|police","English","USA",9e+05,0,0,0,0,0,0
"4229","SOMEWHERE",2010,0,6.3,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Sofia Coppola","Chris Pontius",1768416,"Nathalie Fay","Erin Wasson","actor|boredom|luxury hotel|party|trip","English","USA",7e+06,0,0,0,0,0,0
"4230","HALLOWEEN III: SEASON OF THE WITCH",1982,0,4.6,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Tommy Lee Wallace","Dan O'Herlihy",14400000,"Tom Atkins","Nancy Kyes","doctor|factory|halloween|holiday horror|stonehenge","English","USA",2500000,0,1,0,0,1,0
"4232","ARTHUR AND THE INVISIBLES",2006,0,6,94,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Luc Besson","Adam LeFevre",15131330,"Mia Farrow","Penny Balfour","boy|debt|garden|princess|treasure","English","France",8.6e+07,1,0,0,0,0,1
"4233","NIAGARA",1953,0,7.1,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Henry Hathaway","Jean Peters",48468407.5268093,"Joseph Cotten","Will Wright","hitchcockian|husband murders wife|murder|niagara falls|overhead shot","English","USA",1250000,0,0,1,0,0,0
"4234","THE BLACK STALLION",1979,0,7.4,118,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"Carroll Ballard","Kelly Reno",48468407.5268093,"Teri Garr","Hoyt Axton","black horse|boy horse relationship|horse|rescued by a horse|training","English","USA",2700000,0,0,0,0,0,0
"4235","THIS IS IT",2009,0,7.3,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Kenny Ortega","Mekia Cox",71844424,"Misha Gabriel Hamilton","Judith Hill","2000s|box office hit|comeback|rehearsal|year 2009","English","USA",6e+07,0,0,0,1,0,0
"4236","WICKER PARK",2004,0,7,114,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Paul McGuigan","Christopher Cousins",12831121,"Jessica Par?","Mark Camacho","flashback|flashback within a flashback|multiple perspectives|obsession|split screen","English","USA",3e+07,0,0,1,0,0,0
"4237","TRASH",2014,0,7.2,114,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,"Stephen Daldry","Selton Mello",10230,"Wagner Moura","Daniel Zettel","bible|key|poverty|slum|wallet","Portuguese","UK",39752620.4363876,0,0,1,0,0,0
"4238","CATCH A FIRE",2006,0,6.7,98,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"Phillip Noyce","Terry Pheto",4291965,"Derek Luke","Bonnie Henna","attack|coach|colonel|jail|oil refinery","English","France",1.4e+07,0,0,0,0,0,0
"4239","THE BAD NEWS BEARS",1976,0,7.3,102,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,"Michael Ritchie","Vic Morrow",48468407.5268093,"Tatum O'Neal","Joyce Van Patten","baseball|california|coach|little league|swimming pool","English","USA",39752620.4363876,0,0,0,0,0,0
"4240","GETAWAY",2013,0,4.4,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Courtney Solomon","Paul Freeman",10494494,"Rebecca Budig","Bruce Payne","die hard scenario|earth viewed from space|race against time|race car driver|title at the end","English","USA",1.8e+07,0,0,1,0,0,0
"4241","GHOST DOG: THE WAY OF THE SAMURAI",1999,0,7.5,116,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Jim Jarmusch","Gano Grills",3300230,"Henry Silva","Richard Portnow","african american|code|dog|pigeon|samurai","English","France",39752620.4363876,0,0,1,0,0,0
"4242","ALL SUPERHEROES MUST DIE",2011,0,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jason Trost","Jason Trost",48468407.5268093,"Sean Whalen","Nick Principe","arch villain|game of death|kidnapping|superhero","English","USA",20000,0,1,1,0,0,0
"4243","THE OMEN",1976,0,7.6,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Richard Donner","Patrick Troughton",48468407.5268093,"Lee Remick","Billie Whitelaw","ambassador|death|hospital|priest|stillborn child","English","UK",2800000,1,0,0,0,1,0
"4244","EVIL DEAD",2013,0,6.5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fede Alvarez","Elizabeth Blackmore",54239856,"Lou Taylor Pucci","Ellen Sandweiss","book of the dead|demon|h.p. lovecraft|lesbian kiss|promise","English","USA",1.7e+07,0,0,0,0,1,0
"4245","BOYHOOD",2014,0,8,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Richard Linklater","Lorelei Linklater",25359200,"Ellar Coltrane","Libby Villari","12 year time span|coming of age|domestic abuse|growing up|separated parents","English","USA",4e+06,0,0,0,0,0,0
"4246","HELLRAISER",1987,0,7,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clive Barker","Ashley Laurence",14564027,"Andrew Robinson","Clare Higgins","blood|cenobites|creature|demon|male full frontal nudity","English","UK",1e+06,1,0,0,0,1,0
"4247","THE END OF THE AFFAIR",1999,0,7.2,102,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Neil Jordan","Ian Hart",10660147,"Stephen Rea","James Bolam","breasts|jealousy|obsession|sex scene|spiritual","English","UK",2.3e+07,0,0,0,0,0,0
"4248","A BRIDGE TOO FAR",1977,0,7.4,175,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Richard Attenborough","Dirk Bogarde",50800000,"Ryan O'Neal","Wolfgang Preiss","airborne troops|allies|operation market garden|panzer|paratrooper","English","USA",2.6e+07,0,0,0,0,0,0
"4249","THE BETRAYED",2008,0,6.1,98,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"Amanda Gusack","Christian Campbell",48468407.5268093,"Alice Krige","Blaine Anderson","blood splatter|ski mask|stolen money|vomiting|warehouse","English","USA",3500000,0,0,1,0,0,0
"4250","BRIDE OF CHUCKY",1998,0,5.3,89,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Ronny Yu","Park Bench",32368960,"Alexis Arquette","Vince Corazza","blood|doll|gore|murder|serial killer","English","Canada",2.5e+07,1,0,0,0,1,0
"4251","ELITE SQUAD",2007,0,8.1,115,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Jos? Padilha","Fernanda Machado",8060,"Wagner Moura","Andr? Ramiro","brazil|military police|police|rio de janeiro brazil|slum","Portuguese","Brazil",4e+06,0,0,1,0,0,0
"4252","SAVING SILVERMAN",2001,0,5.9,96,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"Dennis Dugan","Neil Diamond",19351569,"Amanda Detmer","Kyle Gass","female nudity|friend|kidnapping|love|nun","English","USA",2.2e+07,0,0,0,0,0,0
"4253","RUSH HOUR 2",2001,0,6.6,90,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Brett Ratner","John Lone",226138454,"Mei Melan?on","Harris Yulin","boat|gang|hong kong|triad|vacation","English","USA",9e+07,0,0,1,0,0,0
"4254","RAISING VICTOR VARGAS",2002,0,7.2,88,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Peter Sollett","Melonie Diaz",2073984,"Victor Rasuk","Judy Marte","based on short film|manhattan new york city|urination|vomiting|watching television","English","France",8e+05,0,0,0,0,0,0
"4255","HEAVEN IS FOR REAL",2014,0,5.8,99,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Randall Wallace","Connor Corum",91443253,"Jacob Vargas","Rob Moran","based on true story|christ|christian|near death experience|pastor","English","USA",1.2e+07,0,0,0,0,0,0
"4256","ENCHANTED",2007,0,7.1,107,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,"Kevin Lima","Teala Dunn",127706877,"Jeff Bennett","Fred Tatasciore","fairy tale|lawyer|love|new york|prince","English","USA",8.5e+07,1,0,0,0,0,1
"4257","LOOSE CANNONS",2010,0,7.3,110,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"Ferzan Ozpetek","Alessandro Preziosi",48468407.5268093,"Riccardo Scamarcio","Lunetta Savino","gay|gay friend|grandmother grandson relationship|heart attack|mother son relationship","Italian","Italy",39752620.4363876,0,0,0,0,0,0
"4258","JOHNNY ENGLISH REBORN",2011,0,6.3,101,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"Oliver Parker","Tim McInnerny",8129455,"Daniel Kaluuya","Togo Igawa","assassin|chinese|conspiracy|gadget|premier","English","USA",4.5e+07,0,0,0,0,0,0
"4259","SHOLEM ALEICHEM: LAUGHING IN THE DARKNESS",2011,0,6.8,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joseph Dorman","Peter Riegert",906666,"Rachel Dratch","Jason Kravits","jewish identity","English","USA",5e+05,0,0,0,1,0,0
"4260","THE INCREDIBLY TRUE ADVENTURE OF TWO GIRLS IN LOVE",1995,0,6.5,94,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"Maria Maggenti","Laurel Holloman",1977544,"Nicole Ari Parker","Stephanie Berry","caught having sex|class|friend|lesbian|lesbian sex","English","USA",250000,0,0,0,0,0,0
"4261","ZOMBIE HUNTER",2013,0,3.5,93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"K. King","Shona Kay",48468407.5268093,"Jason K. Wixom","Jarrod Phillips","desert|drifter|seduction|siege|zombie","English","USA",1e+06,0,0,0,0,1,0
"4262","WEEKEND",2011,0,7.7,97,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Andrew Haigh","Chris New",469947,"Tom Cullen","Vauxhall Jermaine","coming out|fellatio|male in bathtub|male nudity|nudity","English","UK",120000,0,0,0,0,0,0
"4263","ROADSIDE ROMEO",2008,0,5.3,93,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"Jugal Hansraj","Sanjay Mishra",55202,"Saif Ali Khan","Javed Jaffrey","india|love|love at first sight|mumbai india|reference to edward scissorhands","Hindi","India",39752620.4363876,0,0,0,0,0,1
"4264","MONGOL: THE RISE OF GENGHIS KHAN",2007,0,7.3,126,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,"Sergey Bodrov","Khulan Chuluun",5701643,"Tadanobu Asano","Honglei Sun","epic|genghis khan|one word title|slave|starving","Mongolian","Russia",2e+07,0,0,0,0,0,0
"4265","CAT ON A HOT TIN ROOF",1958,0,8.1,108,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Richard Brooks","Judith Anderson",48468407.5268093,"Burl Ives","Jack Carson","cancer|football|homosexuality|marriage|mississippi","English","USA",3e+06,0,0,0,0,0,0
"4266","BOTTLE ROCKET",1996,0,7.1,91,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Wes Anderson","Darryl Cox",1040879,"Andrew Wilson","Lumi Cavazos","caper|escapade|motel|robbery|texas","English","USA",7e+06,0,0,0,0,0,0
"4267","CORALINE",2009,0,7.7,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Henry Selick","Dawn French",75280058,"Jennifer Saunders","John Hodgman","dream|new home|parallel worlds|scissors|secret door","English","USA",6e+07,1,0,0,0,0,1
"4268","U2 3D",2007,0,8.4,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Catherine Owens","The Edge",10353690,"Bono","Larry Mullen Jr.","3d in title|digit in title|rock band|rocker|u2","English","USA",39752620.4363876,0,0,0,1,0,0
"4269","THE NUN'S STORY",1959,0,7.6,149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Fred Zinnemann","Peter Finch",48468407.5268093,"Colleen Dewhurst","Beatrice Straight","belgium|congo|convent|nun|nurse","English","USA",3500000,0,0,0,0,0,0
"4270","NOTES ON A SCANDAL",2006,0,7.4,92,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"Richard Eyre","Andrew Simpson",17508670,"Phil Davis","Shaun Parkes","age difference|school|student|teacher|writing","English","UK",1.5e+07,0,0,1,0,0,0
"4271","HEAVY METAL",1981,0,6.7,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gerald Potterton","Joe Flaherty",48468407.5268093,"John Vernon","Don Francks","anthology|girl|heavy metal|secretary|segments","English","Canada",9300000,1,1,0,0,1,1
"4272","BEYOND THE BLACK RAINBOW",2010,0,6.1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Panos Cosmatos","Marilyn Norry",56129,"Chris Gauthier","Eva Bourne","exploitation|four word title|hallucinogen|lynchian|telepathy","English","Canada",1100000,0,1,1,0,0,0
"4273","STAND BY ME",1986,0,8.1,89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rob Reiner","Frances Lee McCain",52287414,"Marshall Bell","Casey Siemaszko","friendship|summertime|treehouse|walking on train tracks|woods","English","USA",8e+06,0,0,0,0,0,0
"4274","THE LOVED ONES",2009,0,6.7,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sean Byrne","Jessica McNamee",48468407.5268093,"Robin McLeavy","Victoria Thaine","escape|high school|high school prom|prom|prom king","English","Australia",39752620.4363876,0,0,1,0,1,0
"4275","AMONG GIANTS",1998,0,5.9,93,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Sam Miller","Alan Williams",64359,"Rachel Griffiths","Rob Jarvis","australian|female armpit hair|friend|sheffield|yorkshire","English","UK",2500000,0,0,0,0,0,0
"4276","GEORGE WASHINGTON",2000,0,7.5,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"David Gordon Green","Eddie Rouse",241816,"Paul Schneider","Damian Jewan Lee","cover up|north carolina|redemption|small town|teenager","English","USA",42000,0,0,0,0,0,0
"4277","RUN, HIDE, DIE",2012,0,3.7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Collin Joseph Neal","Thomas Brophy",48468407.5268093,"Julianne Gabert","Ronee Collins","Unknown","English","USA",50000,0,0,1,0,1,0
"4278","ZACK AND MIRI MAKE A PORNO",2008,0,6.6,101,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Kevin Smith","Jeff Anderson",31452765,"Gerry Bednob","Jennifer Schwalbach Smith","actor|friend|male frontal nudity|male full frontal nudity|penis","English","USA",2.4e+07,0,0,0,0,0,0
"4279","FIRESTORM",2013,0,6.2,118,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Alan Yuen","Michael Wong",48468407.5268093,"Andy Lau","Terence Yin","die hard scenario|gunfight|hong kong police|police escort attacked|shootout","Mandarin","China",39752620.4363876,0,0,1,0,0,0
"4280","THE WAVE",2008,0,7.6,107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Dennis Gansel","Elyas M'Barek",48468407.5268093,"Max Riemelt","Jennifer Ulrich","autocracy|based on real events|dictatorship|germany|teacher","German","Germany",5e+06,0,0,1,0,0,0
"4281","SUNDAY SCHOOL MUSICAL",2008,0,2.5,93,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Rachel Goldenberg","Mark Hengst",48468407.5268093,"Dustin Fitzsimons","Debra Lynn Hull","church|competition|high school|new school|pastor","English","USA",39752620.4363876,0,0,0,0,0,0
"4282","MISS JULIE",2014,0,5.6,129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Liv Ullmann","Jessica Chastain",48468407.5268093,"Samantha Morton","Colin Farrell","kissing someone's boot|midsummer|telling someone to shut up|two word title|valet","English","Norway",5500000,0,0,0,0,0,0
"4283","CROWSNEST",2012,0,3.8,84,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Brenton Spencer","Victor Zinck Jr.",48468407.5268093,"Christie Burke","Chelsey Reist","forest|found footage|lost|murder|road trip","English","Canada",1200000,0,0,1,0,1,0
"4284","ENTER NOWHERE",2011,0,6.6,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Jack Heller","Katherine Waterston",48468407.5268093,"Shaun Sipos","Christopher Denham","cabin|going in circles|pac man|stranger|woods","English","USA",5e+05,0,0,1,0,0,0
"4285","FUTURO BEACH",2014,0,6.1,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Karim A?nouz","Clemens Schick",20262,"Wagner Moura","Jesu?ta Barbosa","gay|male frontal nudity|male nudity|male rear nudity|nudity","Portuguese","Brazil",4e+06,0,0,0,0,0,0
"4286","I LOVE YOU, DON'T TOUCH ME!",1997,0,5.4,86,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Julie Davis","Meredith Scott Lynn",33598,"Jack McGee","Tim DeZarn","female frontal nudity|female rear nudity|title directed by female|virgin|written and directed by cast member","English","USA",39752620.4363876,0,0,0,0,0,0
"4287","RUN LOLA RUN",1998,0,7.8,81,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Tom Tykwer","Ludger Pistor",7267324,"Moritz Bleibtreu","Armin Rohde","bechdel test failed|money|multiple outcomes|repeated event|subway","German","Germany",3500000,0,0,0,0,0,0
"4288","DIL JO BHI KAHEY...",2005,0,5.1,107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Romesh Sharma","Revathy",129319,"Annabelle Wallis","Bhoomika Chawla","Unknown","English","India",7e+07,0,0,0,0,0,0
"4289","THE SLEEPWALKER",2014,0,4.9,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Mona Fastvold","Brady Corbet",48468407.5268093,"Christopher Abbott","Gitte Witt","female nudity|male nudity|male rear nudity|nudity","English","Norway",1100000,0,0,0,0,0,0
"4290","MORNING GLORY",2010,0,6.5,107,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"Roger Michell","Patti D'Arbanville",30993544,"Noah Bean","Vanessa Aspillaga","job offer|roller coaster|slow motion action scene|slow motion sequence|television","English","USA",4e+07,0,0,0,0,0,0
"4291","RAYMOND DID IT",2011,0,3.2,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Travis Legge","Patricia Raven",48468407.5268093,"Elissa Dowling","Lindsay Felton","blood|independent film|mutilation|violence","English","USA",40000,0,0,0,0,1,0
"4292","NINE",2009,0,5.8,118,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"Rob Marshall","Elio Germano",19673424,"Fergie","Andrea Di Stefano","based on stage musical based on film|child abuse|film director|italian|mistress","English","USA",8e+07,0,0,0,0,0,0
"4293","IMAGINE ME & YOU",2005,0,6.9,90,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"Ol Parker","Ben Miles",671240,"Celia Imrie","Darren Boyd","florist|friend|friendship|lesbian|love","English","UK",7900000,0,0,0,0,0,0
"4294","FLIPPER",1996,0,5.2,95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Alan Shapiro","Chelsea Field",20047715,"Paul Hogan","Jessica Wesson","dolphin|florida|florida keys|summer|vomiting","English","USA",25530000,0,0,0,0,0,0
"4295","KRRISH",2006,0,6.3,168,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Rakesh Roshan","Rekha",48468407.5268093,"Naseeruddin Shah","Sharat Saxena","breaking the fourth wall|breaking the fourth wall by talking to the audience|computer|mask|singapore","Hindi","India",1e+07,0,1,0,0,0,0
"4297","HUM TO MOHABBAT KAREGA",2000,0,2.8,107,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Kundan Shah","Bobby Deol",48468407.5268093,"Karisma Kapoor","Shakti Kapoor","elevator|news reporter|police|restaurant|waiter","Hindi","India",39752620.4363876,0,0,1,0,0,0
"4298","SHEENA",1984,0,4.8,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"John Guillermin","Donovan Scott",48468407.5268093,"Tanya Roberts","Ted Wass","chimpanzee|elephant|jungle|mercenary|shaman","English","UK",2.5e+07,1,0,0,0,0,0
"4299","NO VACANCY",2012,0,4.2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris Stokes","Rachel Sterling",48468407.5268093,"Kristen Quintrall","Black Thomas","motel|psychopath|psychopathic killer|road trip|vomiting","English","USA",4e+06,0,0,0,0,1,0
"4300","BOOK OF SHADOWS: BLAIR WITCH 2",2000,0,4,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Joe Berlinger","Erica Leerhsen",26421314,"Kim Director","Kurt Loder","convenience store|digit in title|punctuation in title|violence|witch","English","USA",1.5e+07,1,0,1,0,1,0
"4301","YOUNG SHERLOCK HOLMES",1985,0,6.8,109,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Barry Levinson","Roger Ashton-Griffiths",4250320,"Nicholas Rowe","Freddie Jones","cult|death|delusion|girl|sherlock holmes","English","USA",1.8e+07,1,0,1,0,0,0
"4302","NEAL 'N' NIKKI",2005,0,3.3,97,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Arjun Sablok","Uday Chopra",100358,"Abhishek Bachchan","Samantha McLeod","interrupted sex|kiss|love|mistaken sex scene|sex in car","English","India",1500000,0,0,0,0,0,0
"4303","SCREAM 3",2000,0,5.5,116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Wes Craven","Roger Jackson",89138076,"Kelly Rutherford","Nancy O'Dell","death|ghostface|murder|scream|survivor","English","USA",4e+07,0,0,0,0,1,0
"4304","OBITAEMYY OSTROV",2009,0,5.3,115,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fedor Bondarchuk","Fedor Bondarchuk",48468407.5268093,"Yuliya Snigir","Aleksey Serebryakov","22nd century|first part|friend|guard|space opera","Russian","Russia",29500000,0,1,0,0,0,0
"4305","FETCHING CODY",2005,0,6.8,87,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"David Ray","Sarah Lind",48468407.5268093,"Nicole Mu?oz","Kyla Wise","death|high school|prostitute|suicide|time travel","English","Canada",1500000,1,0,0,0,0,0
"4306","LEATHERHEADS",2008,0,6,114,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,"George Clooney","Malcolm Goodwin",31199215,"Robert Baker","Matt Bushell","college football|fight|football|hero|surrender","English","USA",5.8e+07,0,0,0,0,0,0
"4307","MOBY DICK",1956,0,7.4,115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"John Huston","Richard Basehart",48468407.5268093,"Royal Dano","James Robertson Justice","obsession|revenge|ship|whale|whaling","English","USA",4500000,0,0,0,0,0,0
"4308","CLOSER TO THE MOON",2014,0,7.1,112,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Nae Caranfil","Joe Armstrong",48468407.5268093,"Monica Barladeanu","Martin Hancock","Unknown","English","Romania",5e+06,0,0,0,0,0,0
"4309","SAINTS AND SOLDIERS",2003,0,6.8,90,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Ryan Little","Larry Bagby",1310270,"Corbin Allred","Kirby Heyborne","ardennes forest|battle of the bulge|behind enemy lines|winter|world war two in belgium","English","USA",780000,0,0,0,0,0,0
"4310","A NIGHTMARE ON ELM STREET 5: THE DREAM CHILD",1989,0,5.1,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Stephen Hopkins","Kelly Jo Minter",22168359,"Lisa Wilcox","Matthew Borlenghi","child|comic book|dream|murderer|nightmare","English","USA",8e+06,1,0,1,0,1,0
"4311","SHE DONE HIM WRONG",1933,0,6.5,66,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,"Lowell Sherman","Gilbert Roland",48468407.5268093,"Mae West","Louise Beavers","captain|marriage proposal|saloon|saloon singer|singer","English","USA",2e+05,0,0,0,0,0,0
"4313","STONE COLD",1991,0,5.9,88,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Craig R. Baxley","Sam McMurray",9286314,"Brian Bosworth","Richard Gant","biker|biker gang|fbi|mississippi|undercover","English","USA",1.7e+07,0,0,1,0,0,0
"4314","BROKEDOWN PALACE",1999,0,6.4,100,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Jonathan Kaplan","Tom Amandes",10114315,"John Doe","Daniel Lapaine","bangkok|friend|lawyer|smuggling|thailand","English","USA",2.5e+07,0,0,1,0,0,0
"4315","PORKY'S",1981,0,6.2,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bob Clark","Susan Clark",105500000,"Art Hindle","Tony Ganios","female full frontal nudity|revenge|school|sheriff|virginity","English","Canada",4e+06,0,0,0,0,0,0
"4317","DREDD",2012,0,7.1,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pete Travis","Jason Cope",13401683,"Wood Harris","Rakie Ayola","brutality|dark humor|female antagonist|female warrior|post apocalypse","English","UK",3.5e+07,0,1,0,0,0,0
"4318","THE TIGGER MOVIE",2000,0,6.3,77,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,"Jun Falkenstein","John Fiedler",45542421,"Kath Soucie","Ken Sansom","cartoon tiger|coming of age|tiger|tigger|title directed by female","English","USA",3e+07,0,0,0,0,0,1
"4319","THE CORRUPTOR",1999,0,6,110,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"James Foley","Paul Ben-Victor",15156200,"Byron Mann","Kim Chan","chinatown|illegal immigrant|new york|police|triad","English","USA",3e+07,0,0,1,0,0,0
"4320","THE GOOD, THE BAD, THE WEIRD",2008,0,7.3,135,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"Jee-woon Kim","Woo-sung Jung",128486,"Kang-ho Song","Dal-su Oh","bounty hunter|manchuria|map|train|treasure","Korean","South Korea",1e+07,0,0,0,0,0,0
"4321","THE PIRATES WHO DON'T DO ANYTHING: A VEGGIETALES MOVIE",2008,0,5.7,85,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"Mike Nawrocki","Cam Clarke",12701880,"Yuri Lowenthal","Phil Vischer","17th century|king|pirate|vegetable|waiter","English","USA",1.5e+07,0,0,0,0,0,1
"4322","THE TIME TRAVELER'S WIFE",2009,0,7.1,107,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"Robert Schwentke","Brooklynn Proulx",63411478,"Arliss Howard","Michelle Nolden","jumping on a bed|kissing while having sex|librarian|male objectification|pregnant woman in bathtub","English","USA",3.9e+07,1,1,0,0,0,0
"4323","THE NIGHT VISITOR",1971,0,6.8,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Laslo Benedek","Trevor Howard",48468407.5268093,"Liv Ullmann","Andrew Keir","escape|independent film|mental illness|prison|revenge","English","USA",39752620.4363876,0,0,1,0,1,0
"4324","BOYS DON'T CRY",1999,0,7.6,118,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,"Kimberly Peirce","Brendan Sexton III",11533945,"Alicia Goranson","Jeannetta Arnette","drinking|female dressed as male|love|nebraska|transgender","English","USA",2e+06,0,0,0,0,0,0
